업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
캐빈(Cabin),"맥주,호프",맥주 맛있어요 ㅎ,"서울특별시 동작구 흑석로13마길 65-3, 지하1층 (흑석동)",2건
캐빈(Cabin),"맥주,호프",기본안주가 좋아요,"서울특별시 동작구 흑석로13마길 65-3, 지하1층 (흑석동)",2건
남해안,건어물,멸치안짜고 맛나요,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,좋아요 :),서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,ㅋㅋ,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,신선합니다,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,파래묻침  건조파래  뜬내가나네요  그래서 교환도안되고 버리자니 아까워  조금 만들었어요   건어물  유통기한 표시도없고  다시는 안갑니다,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,좋아요,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,멸치좋아요,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,굳,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,굿,서울특별시 동작구 사당로30길 157 (사당동),5건
남해안,건어물,좋은것많아요,서울특별시 동작구 사당로30길 157 (사당동),5건
홍능갈비,"육류,고기요리",특이한건 고기집에 있는 천장에 달린 환기구가 없이 아래로 연결되어 있어 대화하기도 좋고 깨끗하니 음식도 정갈하니 맛있어요^^,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",굿,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",굿,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",굿,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",소갈비살 맛있어요,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",좋아요,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",.,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",맛있어요,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",굿,서울특별시 동작구 사당로23나길 24 (사당동),0건
홍능갈비,"육류,고기요리",맛있어요,서울특별시 동작구 사당로23나길 24 (사당동),0건
양푼이 동태탕,"해물,생선요리",좋아요~^^,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",자반고등어구이 정식 jmt,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
양푼이 동태탕,"해물,생선요리",,서울특별시 동작구 서달로10길 10 (흑석동),1건
남도미식,한식,6000원에 딱 맞는 정도의  가정식백반이네요,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,"음식 맛있고 너무 친절하시고
제 리뷰를 보고 좋은 분들이 더 많이 찾게 되길 바랍니다
이 가격에 친절한 서비스 따뜻한 식사를 먹을 수 있어 감사한 하루네요",서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,가성비 굿~,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,굿,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,맛잇어요,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,친절해요,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,재방문!,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,맛있어요,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,,서울특별시 동작구 사당로16길 17 (사당동),1건
남도미식,한식,"백반이 6천원,반찬 넉넉하고 생선도주심,가성비 짱~그러나 조금 간이있어서 짜게 느껴짐",서울특별시 동작구 사당로16길 17 (사당동),1건
삼락,"육류,고기요리",고기도 맛있는데 김치가 맛있어서 리필해서 먹었어요! 삼겹살 목살 1인분 15000원이라 둘이 가서 3인분에 볶음밥 먹었네용,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",맛은 괜찮은데 다른 고깃집보다 가격이 좀 더 있는편입니다,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",맛나요,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",굿,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",신선하고 너무 맛있어요~~,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",친절하고 맛있어요,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",맛있고 저렴하고 친절해요,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",삼겹살 먹고 싶을때마다 찾는 식당이예요,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리","대방동 맛집이에요!!
사장님 부부도 진짜 친절하세요",서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
삼락,"육류,고기요리",진짜 맛있어요,서울특별시 동작구 여의대방로36길 10-11 (대방동),8건
백합꼬치집,양꼬치,청결은 바랄 수 없지만 음식의 감칠맛이 장난아니에요,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,굿,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,,서울특별시 동작구 신대방길 99 (신대방동),0건
백합꼬치집,양꼬치,,서울특별시 동작구 신대방길 99 (신대방동),0건
대성옥,한식,맛잏음,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,좋아요,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,굿,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,된장찌개 맛있어요❣️,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
대성옥,한식,좋아요,"서울특별시 동작구 여의대방로 22, 지하동 17호 (신대방동,우성상가)",0건
담소소사골순대 노량진점,"순대,순댓국",국물이 살짝 짰음 돼지 내장이 적은점이 아쉬웠음 반찬이 깍두기 달랑 하나인건 좀 아닌듯 당면 들어간건 좋았음 맛은 있었음 별 3.5개 정도? 재방문의사 반반임,"서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","혼밥, 혼술하기 좋아요. 국밥에 3800원 추가하면정식이 되는데 아주 만족스러웠습니다. 편육 여섯 쪽에 순대 여섯 조각이 추가로 나와요. 실합니다. 양 많은 사람에게 완전 추천해요. 프렌차이즈라 그닥 기대 안했는데 장점이 꽤 있는 브랜드더라구요. 간은 좀 세니까 슴슴하게 드시는 분은 다대기 따로 달라고 하시면 좋을 것 같아요.","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","전체적으로 위생은 별로인걸 미리 알고 있었고 오랜만에 갔더니, 테이블에는 기본으로 세팅 되어있는 무생채와 깍두기가 없음. 그리고 아침에 일
하는 남자직원분, 식당 옆에서 담배피고 그 냄새가 바람을 타고 식당으로 다 들어옴.  손님이 주문을 하면 알았다고 하던가, 맛있게 드시라고 하던
가 일체 말이 없으며 무뚝뚝하게 응대함. 또 손님이 식사하는 도중에 향수 냄새 풀풀 풍기며 옆에 와서 수저 및 휴지 점검하는 건 뭐하는 행...","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국",육개장 푸짐하게 나와요! 김치도 맛있어요 ,"서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","전체적으로 너무 청결하지못합니다. 수저, 앞접시에 고춧가루는 거의 다 있고 다른 먼지도 엄청많습니다. 평소에도 조금 청결하지못하다고 생각하고 있었지만 오늘 물을마시는데 물통안에 고추가루가 떠다니는걸 보고 글 작성하게 되었습니다.  청결에 조금 더 관심을 가지면 좋을 것같습니다.","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국",직원분들 친절하고 맛도 있어요. 근데 우사골순대국을 시켰는데 우가 적은 느낌이에요.,"서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국",음식도 맛있고 김치도 맛있습니다! 순대도 일반 순대가 아니고 야채 많이 들어간 순대입니다,"서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","음식이 맛있고 직원분들이 친절해요.
운동 끝나고 팀원들과 식사하기 딱좋음","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","주문 누락은 충분히 이해합니다. 그런데 잘못을 했음에도 ""죄송합니다"" 한 마디 못 들었습니다.  본인 잘못을 인정하고 사과하는게 그렇게 힘든가
요?  손님이 원하는건 핑계가 아니라 사과 한마디입니다 ..  진심 기다리고 먹고 나가는 순간까지 핑계만 듣고 사과 못 들음...","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
담소소사골순대 노량진점,"순대,순댓국","밑에  리뷰 올리신분 보고 저도 한마디 작성합니다~~저도 새벽에 자주 가는 편인데 남자친구랑 둘이 가는데 항상 갈때마다 밝게 웃어주시고 주방
이모님이랑 두분이서 하시는데 갈때마다 바쁘시더라구요 힘들의보이시고 그래두 인사도 잘해주시고 감사해서 제가 음료수라도 사다드렸는데 
처음에 안받으실려고 하시다가 제가 계속 드시라고 하시니까 받으시고 되려 음료수 서비스까지 주셨어요 그리구 혼자 일하시는데 가게 옆...","서울특별시 동작구 노량진로16길 27 (노량진동, 1층)",1건
내가찜한닭,찜닭,"종종 찜닭 땡길 때 가는 곳입니다! 감자 야채 등 조금 부족해도 소스와 가성비로 승부하는 집! 점심에 팀원들끼리 가기도 좋고 테이블 넓어서 좋습니다. 무엇보다 맛있어요 ㅋㅋㅋㅋㅋㅋㅋ 정통 찜닭을 원한다면 옆건물 봉x찜닭 가시고, 양많이 가성비 챙기고 싶다면 이곳입니다..!",서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,전체적으로 맛있었어요! 근데 그냥 매운맛이 이렇게까지 매울줄은 몰랐네요 ㅠㅠ 매우매운맛으로 잘못 나온건지 이렇게 매운건진 모르겠지만 엄청 매워서 혼났네욬ㅋㅋㅋㅋ 근데 너무 맛있어서 멈출 수가 없었던…!,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,닭갈비 소스 베이스의 로제맛이라서 더 잘 어울리고 맛있었어요 ㅎㅎㅎ 역시 내찜닭이다,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,"로제찜닭...뼈로도 있었으면..
파스타사리추가 가능했으면..",서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,항상 고추장만 먹다가 안동도전해봤는데 안동도 맛있네요!!당면사리 추가 필수인거 아시죠~~?여기 찜닭은 너무 맛있게 잘해서 찜닭먹고싶으면 생각난답니다!!,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,노량진 찜닭맛집!!,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,맛있습니다 잘먹었습니다,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,몇번 오는지 모르게 자주가요~ 오늘도 갈 예정,서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,"여자친구가 맨날 오자해서 단골되어버렸어요
맛있습니다!",서울특별시 동작구 노량진로16길 14 (노량진동),1건
내가찜한닭,찜닭,잘먹었습니다! 직원분이 항상 친절하신거같아요! 딱 커플 둘이왔을때 소 자 시키면 적당한듯해용!,서울특별시 동작구 노량진로16길 14 (노량진동),1건
깻잎포차,포장마차,굿,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,분위기 좋아서 소주가 콸콸콸,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,굿,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,굿,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,"와.. 김치두르치기 맛있어요~~ 유동사리넣어먹으면 맛있다해서 넣으려다 삼치구이를 시키는 바람에 밥이랑 엄청 잘 먹었습니다. 
술이 술술 ~~",서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,맛있어요!,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,분위기 굿,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,두루치기에 우동사리 추가해서 드세욥👍,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,좋아요,서울특별시 동작구 동작대로7길 11 (사당동),3건
깻잎포차,포장마차,자주가고싶어요,서울특별시 동작구 동작대로7길 11 (사당동),3건
진미분식,종합분식,바쁜데 아침부터 열려있는 성실한 가게 입니다. 오늘 첫알반데 든든하게 먹고 가요~~,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,김밥 그냥그래요,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,좋아요,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,좋아요 ,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,좋아요,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,치즈김밥 맛있어요,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,굿,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,그냥  그럭저럭...,서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,"순두부찌개는 가격에 비해 내용물이 없어요 
여긴 말 그대로 라면 등 분식 메뉴만 괜찮아요",서울특별시 동작구 노량진로16길 10 (노량진동),5건
진미분식,종합분식,언제나 좋은곳입니다. 돌솥비빔밥 존맛,서울특별시 동작구 노량진로16길 10 (노량진동),5건
팔팔낙지,낙지요리,점심특선 저녁  모두 동일가격으로 좋습니다@!!!!,서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,"고등어 정식먹었는데 지~인짜 맛있어요.
계란 후라이랑 단무지 샐러드? 밑반찬도 좋습니다",서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,"양이 줄어든듯,,",서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,"달달한양념으로 낙지도 신선하고 야채도 넉넉히 들어있어서 맛있어요!! 
다음에 꼭 다시 가서 낙곱새 먹을꺼에요",서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,낙지덮밥 6500원! 가성비 좋아요~수저 개별포장 되어있어서 좋네요,서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,,서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,"새우튀김 존맛탱이네요? 낙지덮밥 말모,, 6500원에 낙지덮밥이라뇽 낙지가 오동통하고 양념도 자극적이지 않아요~",서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,낙지정식 주문했는데 불맛이 안나 아쉬웠어요,서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,"낙곱새도 먹어보고 정식? 메뉴도 먹어봤는데 전부 맛있어요 재료도 신선한거 쓰시는것같아요 반찬도 간이 정말 맛있게 되어있어요 특히 요즘 고
갈비 꽂혔어요 가격엄청 저렴합니다 이가격에 생선먹을수있다는게 넘감사한거같아서 영수증 받아와서 방문 리뷰 남깁니다 요즘 코로나 시국이
라 사람이 많이 없는데 다들 많이 오셔서 먹으셨음 좋겠어요!",서울특별시 동작구 만양로18길 11 (노량진동),1건
팔팔낙지,낙지요리,그냥보통맛이네요,서울특별시 동작구 만양로18길 11 (노량진동),1건
낙지한마리수제비,한식,너무 비싸졌어요ㆍ 가격이 ㅜㅜ 그래도 맛은 있네요,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,수제비도 같이 먹었는데 나오자마자 먹어버려서 사진이..🥲 진짜 주기적으로 가는 곳이에요! 국물이 엄청 시원칼칼하고 수제비도 쫀득쫀득 맛있어요👍🏻,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,주차장이 있어서 더 편리하네요! 맛있는 매콤함!,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,낙지수제비 맛있어요 ,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,가족 모두가 좋아해서 자주가요,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,맛있고 양도 넉넉합니다,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,"집앞이라 몇년전부터 다녔는데요. 몇달전부터 낙지한마리 수제비가 매장에서 먹어도 맵고 배달해도 맵더라구요. 매워서 한동안 안가다가 오랜만
에 수제비 먹고 싶어 갔는데요. 매워서 먹을때 콧물범벅... 저녁에는 화장실 들락날락 ㅠㅠ 예전처럼 안 맵게 해주세요.  매운거 좋아하는 사람은 
맵게 해달라고 하면 될텐데... 기본맛이 매우니 매운거 안 좋아하는 사람은 수제비 먹고 싶어도 못가겠어요 ㅠ",서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,전에는 더 맛있었던것 같은데...,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,수제비 정말 맛나네요 ㅎㅎㅎㅎ,서울특별시 동작구 서달로14길 12 (흑석동),0건
낙지한마리수제비,한식,양이 많아요ㆍ 가격이 많이 올랐어요ㆍ 👍,서울특별시 동작구 서달로14길 12 (흑석동),0건
온씨닭집,"치킨,닭강정",우리동네 단골 친절해요 ,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",맛있어요~~ 동네맛집,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",친절해요 ,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",좋아요,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",굿,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",집에서 튀긴 치킨맛~♡양녕도달지안하ㅡ 매콤해서 좋아요,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",양념은 저한테는 별로네요..,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",딱 옛날 통닭스타일! 가성비 좋고 맛있어요,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",굿굿,서울특별시 동작구 양녕로26길 6 (상도동),1건
온씨닭집,"치킨,닭강정",양많아요,서울특별시 동작구 양녕로26길 6 (상도동),1건
영떡볶이,떡볶이,"떡뽁기.,맵고 땡긴다.",서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,위생상태가…,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,그저그래요,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,꼬마김밥 맛 있어요,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,꼬마김밥 맛있어요~~,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,"맛있습니다:)
아주머니가 엄청 친절하셔요!",서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,나쁘지 않았던 것 같아요^^,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,맛나네요,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,튀김이 맛나요,서울특별시 동작구 동작대로29길 15 (사당동),40건
영떡볶이,떡볶이,떡볶이 맛있어요,서울특별시 동작구 동작대로29길 15 (사당동),40건
족발슈퍼(상도점),"족발,보쌈","칼국수 세트 가격과 맛 은 괜찮은데 매장이 전체적으로 좀 지저분해요.
거미줄도 그렇고 .. 컵 에 고춧가루 붙어있던것도 그렇고 ㅠ",서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈","칼국수 단품, 혹은 칼국수 정식은 가격대비 양이 나쁘지 않아요. 오래된 가게라 그런지 위생적으로는 만족스럽지 않았고, 사람은 많지 않은 편입니다. (낙지볶음은 양 매우 적음, 비추)",서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요 ,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈","가성비 너무 좋아요~!!
저렇게 해서 14000원이라니… 맛도 있구요!!!",서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",싸구 맛있어요,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요,서울특별시 동작구 상도로 296-2 (상도1동),0건
족발슈퍼(상도점),"족발,보쌈",좋아요,서울특별시 동작구 상도로 296-2 (상도1동),0건
주주총회,생선회,숙성회 쫀득쫀득 너무 맛있어요 사장님 친절하시고 정이 많으세요 알바분들도 월욜부터 일욜까지 모두  예쁘고 멋지고 왕왕 친절해요💗 자주 올게요><,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,"숙성회 중에 최고!! 계절에 맞춰 제철 회로 주셔서 쫄~깃 쫄~깃 해요. 회가 두꺼워서 씹는 맛이 있어요. 찌라시 초밥 위에 생와사비 얹은 회 올리고 묵은지 김치와 싸 먹으면 쐬주가 술~술~ 들어가요.  다른 곳에서는 먹을 수 없는 연어머리 조림은 연어의 또 다른 맛을 느끼게 해주네요. 새우 튀김까지 나오니까 시~원한 맥주로 입가심 하고 갑니다~~ 가족모임, 동창모임에 좋은 장소에요~ 숨은 맛집!!!",서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,"숙성회랑 세트 구성이 좋고 맛있어서 몇번 가지만
정말 갈 때마다 너어어어무 음식 나오는 속도가 느려서... 숙성회 추가 한 사이에 배불러서 매운탕도 그렇고 추가한 메뉴들 후회했어요ㅠㅠㅠ",서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,친절하시고 맛있게 잘먹었습니다👍🏻,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,술먹기좋아여,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,굳,서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,"숙성회 2인세트 43,000원에 완전 혜자입니당 ㅎㅎㅎ 회 양도 많구 밥이 꼬들꼬들 맛있어요 연어머리조림도 별미였어요💕",서울특별시 동작구 서달로14가길 9 (흑석동),23건
주주총회,생선회,"항상 맛있는 곳!
못와도 분기에 한 번은 꼭 옵니당.
항상 친절하신 사장님과 직원분들 감사해요!",서울특별시 동작구 서달로14가길 9 (흑석동),23건
하루,"떡,한과",좋아요,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",맛있어요.,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
하루,"떡,한과",,서울특별시 동작구 흑석로 99 (흑석동),"14,823건"
약초마을,"백숙,삼계탕","오늘 처음으로 두돌 아가와 성인 2인이 저녁에 방문 했습니다. 상세 메뉴를 보고 가지 못해 공기밥 주문 했는데 없다고 하시더라구요.  아기 반찬
은 싸갔기에 닭고기와 찹쌀을 먹이고 있었는데 종업원분께서 아기 먹일거면 밥 좀 데워 주신다고 하시더라구요. 그럼 비용을 지불하겠다고 말씀 
드리니 괜찮다고 하시고 주방으로 가셔서 성인 양만큼 되는 밥과 김까지 가져다 주셨어요. 감사하기도 하고 죄송하기도 했어요ㅠㅠ 저희 ...",서울특별시 동작구 노량진로 26 (대방동),1건
약초마을,"백숙,삼계탕","음....맛두 좋고 매장도 깨끗하고 좋지만..   주방에서 마스크 안쓰고 있는건 아니지여. 주방이 아무리 덥다해도 마스크 쓰지 않고 있음 불안하지여 
몰랐음 몰랐지 아는 이상  주의 하세여 불쾌해요 요리를 안한다지만 일단 주방이자나여 안보이게 몰래 하시던지 눈살 찌프린채 한참 처다 봤어여 
언제 까지 안쓰는지... 끝까지  다 먹을 때까지 안쓰고.... 주방 들어가면 좀 쓰세여 다 보여여",서울특별시 동작구 노량진로 26 (대방동),1건
약초마을,"백숙,삼계탕",비싸긴한데 룸이 있어 좋아요~,서울특별시 동작구 노량진로 26 (대방동),1건
약초마을,"백숙,삼계탕",어느 체인점을 가도 비슷한 맛 때문에 삼계탕 생각나는 날이면 여기서 먹는 편이에요. 이번에는 포장 했는데 포장할인도 없고 매장에서 먹는 것보다 반찬이 적거나 해서 매장 식사가 더 좋을 것 같아요~,서울특별시 동작구 노량진로 26 (대방동),1건
약초마을,"백숙,삼계탕",죽염삼계탕 맛나요💓,서울특별시 동작구 노량진로 26 (대방동),1건
