업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
송탄부대찌개와 즉석떡볶이,종합분식,우왕 ㅋ 굿 ㅋ,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,에어컨 켜놓고 배불리 먹고 바로 잠 때리면 여기가 바로 천국이지~,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,"제덮+물냉
빼달라는 무도 빼주시고 겨자도 넣어주시고 포장도 정교해지고
좋아요!",서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,맛있어요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,익숙한 그 맛이 가장 맛있는 맛,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,"제덮 물냉
양 많고 빨리 해줘요",서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,"제덮은 맛있어요
양 많이 달라 하니 많이 주시네요",서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,"로컬한 부대찌개 집에서
김밥과 제덮 물냉을 즐겨보세요",서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,다양한메뉴 맛보기 좋아요~ 가볍게 한끼,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,부대찌게 맛도좋고사장님친절하세요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,떡볶이가 좀 달긴 하지만 저렴합니다 2인분에8000원이라 둘이서 간단히 먹기 좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,맛나요.,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,저렴해요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아용 !!,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,good,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,보통맛,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,조아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,맛있어요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,감사하여,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,부대찌개는 여기지,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,저렴해요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,쏘쏘,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,좋아요,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,혼자 밥 한끼 하기 좋아요! 자취생들에게 강추합니다~,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,굿ㅎ,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,제육 꼭 드세요 ,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,너무 맛있어요~~~,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,추천합니다!!!! 맛있어요~~~,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,,서울특별시 동작구 상도로41길 12 (상도1동),1건
송탄부대찌개와 즉석떡볶이,종합분식,"솔직히
맛은",서울특별시 동작구 상도로41길 12 (상도1동),1건
라무진,양갈비,"처음 먹어 보는 양갈비에 푹 빠져버렸네요!
재방문 의사 있어요!! 굿굿!!",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"아 또 먹고싶은 양갈비이 >_<  양갈비는 물론이고  다른 식재료나 반찬?들도 신선해서  맛나게 잘 먹었습니다~!!!  직원분들이 좀 ㅅㅣ크하세요 ㅎ
ㅎ  또 갈래요;)",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"🥩🍷😋맛있어요 콜키지는 2만원이요
그런데 매니저분인가 좀 퉁명스러워서 뭐 주문하거나 요청하기가 껄끄러웠습니다",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"양내가 안 나요. 잘 먹었습니다. 
대신 먹고 계산할때 계산서는 한 번 더 확인 하세요~",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,프렌치렉에 진심인곳…! 화로위에 남이 구워주는 양갈비 촵촵!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,고기구워주는건 좋은데 직원분들 한분 빼고는 셋팅도 안해주고 나몰라라 하고잇엇음ㅜ 그래도멋나게먹엇지만 렉도 먹어보고싶엇는데 없어서못먹엇어요 다시가서먹어봐야겟음,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"일단 꾸워주니 좋구
맛도 더좋구
웨이팅있기전에 5시땡치면 들어가야하는곳",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,이수에 양갈비 하는곳이 여기뿐이라..,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어요 ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,좋아요 ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,굿,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"깔끔한 매장 맛있는 양고기 거기다 하이볼까지! 
넘 만족스럽습니다",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,지점마다 차이가 조금씩 있지만 좋아요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있게 먹었어요.,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,좋아요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,항상 친절하게 해주시고 다 구워줘서 정말 좋아요. 항상 맛있게 먹고있습니다.,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,너무 맛있어용👍👍👍,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"양갈비를 직접 구워주셔서 좋았어요.
마늘밥은 딱히 메리트가 없는 것 같아요",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있고 친절 만족합니다,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"라무진 좋습니다 하지만 여긴 아니네요., 부친절,퉁명스러운 말투,고기굽다 담배피러감 돈내고 먹으면서 ""뭐지?내가 돈받고 먹는서비스를 해주
러간건가?""라는 생각이 드네요 믿고 거르겠습니다~저도 요식업을 했지만 장사하려면 마인드먼저 잘만들고 해야된거같네요 최악이었읍니다 올
해 가본 음식점중",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,좋아요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,굿쟙,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"맛이 없을 수 없는 양갈비>_< 오뎅탕은 지점별로 맛의 좀 차이가 있는 것 같아요! 근데 여기.. 이수점은 계산 착오가 많은 듯요! 자리잡고 기다릴 
때 한 팀이 계산 잘못됐다고 해서 직원들이 거기에 매달려 있더니 저희도 양갈비 말고 다른 것도 주문했는데 품절됗다고 해서 양갈비로만 먹었는
데 다른 걸 먹은 걸로 ㄱㅖ산을 해ㅆ더라고요? 말씀드려서 제대로 결제했으나 확인하지 않았으면 돈 더 내고 왔을듯요",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,양갈비 처음 먹어봐서 냄새날까봐 걱정이였는데 너무 맛있게 먹고 갑니다!! 직원분들도 친절하시고 기분좋게 식사하고 가네요 강추!!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,램이라 냄새도 안나고 너무 맛있었어요!! 다 구워주시니 정말 편하구요^^!!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,😊,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,여기 한번 간것도 아니고 여러 차례 갔습니다. 애초에 친절하진 않아서 친절한걸 바란적도 없는데 10분동안 주문받으라고 두번 세번 말하는데 직원 5명이  아무도 응대도 안하고 씹더군요. 좋은 서비스가 아니고 최소한 장사하는 매너가 뭔지 생각해보길 바랍니다,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,ㅎ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,굿,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있게 잘 구워주셔서 잘 먹었어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,역시 양갈비 맛있어요~,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,존맛탱 ㅋㅋㅋ 양갈비1 양고기1 마늘밥1 맥주2 배 터지게 먹었어요 여자 둘이 먹기 딱 좋은 양. 평일 저녁에 갔는데 예약 안해서 웨이팅 할 뻔 했어요 무조건 예약 추천,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"라무진 좋아해서 5년 동안 여러 지점 방문해봤는데 여기가 젤 맛없어요. 풀테이블인데 직원 한 분당 한판씩 굽고 있어서 복장 터짐 사장님이랑 다
른 직원?분은 다른 손님와도 고기만 굽고 있고 우리 고기 구워주신 알바분이 손님 응대하고 테이블 닦고 세팅하고 밥 가져오고... 그렇게 내 고기
는 버려져서 걍 내가 구움 6만원 넘게 나왔는데..ㅎ 일한지 얼마 안된 분인지 고기 굽기가 다 다르고 너무 익혀서 고기가 질겼기 때문에 내...",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛잇는데 오뎅국에서 초파리 나옴요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,예전엔 징이ㄴ짜 맛났는데 구워주시는분에 따라 왔다갔다하는거 같네욤 그리구 채소를 너무 안줍니당 ㅠㅠ 많이주세여~~~,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"센스도 일 머리 없음.  라무진은 가고 싶어도 이수점은 다신 안 올듯함. 웨이팅이 있다는 말에 기다렸는데, 아무도 오지 않음. 가게에 재문의하니 
그제야(이마저도 존인들이 한참 이야기 하다가 안내; 여사장님인지 답답함 진심) 웨이팅 대기자에게 전화 건 후 자리 안내 바나나 구워주는데 맛
과 양과 잘 어울리는지는 의문.  고기는 못 굽지만 일하는 여자분은 친절하여 2점. 사장님만 보면 반개 드리고 싶음.",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어용,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"맛은 좋은데 직원분들이 어둡고 손도 느리고 갖다주시는것도 느려요. 
다른점은 안그런데 이수는 왜 그래요 ㅜㅜ",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛도 맛이지만 직원분들이 친절해서 기분좋은 저녁이였습니다~~^^,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어따...,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,깔끔하게 양갈비 먹기 좋은곳. 다만 마늘밥 수량이 한정되어있어 아쉬움,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,잘먹었습니다,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,양이작아,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어요~~~,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,너무 맛나요~^^,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,친절하고 맛있어요~~!! 예약하고 가시는게 좋을 것 같아요!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,마늘밥이 없어서 아쉬웠어여,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,너무 맛있게 잘 먹었어용! 직원분들도 너무 친절하고 야채도 먹고싶은만큼 먹을수있어서 너무 좋아요 숙주는 안구워주셔서 여쭤봤더니 매장마다 다르다고 설명도 해주셨는데 이 점 참고해주세여 다음에 또 방문하겠습니다,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,즐겁고 맛있게 먹고 갑니다 ㅎ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"맛있는 음식 먹고 '기분이 더럽다' 라고 느낀건 처음. 직급이 좀 있어보이는 덩치 큰 여자.  서비스 태도가 딱 '그래 팔아줄게'. 밑에 0.5점 준 평점에
 백번공감. 다신 볼 일 없겠지만 무표정과 무뚝뚝하고 불친절한 태도로 서비스를 제공할거면 차라리 홀에 나오지말고 주방에만 있었으면...",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,진짜 너무 맛있고 직원? 분들도 너무 친절하셔요 ㅠㅠㅠ 앞으로 자주 오겠습니다!! 코로나로 힘든 시기 잘 극복하세요!!아 그리고 타투하신분 정말 친절하세요😊,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"아 첫입부터 끝입까지 맛있었어용ㅎㅎ
삿포로식인데 엄청 잘구워주시고 친절해요ㅎㅎ
또갈거에욤ㅎㅎ",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,장소는 매우협소,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,너모 마싯엇용 ㅠㅠ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,친절은하신데 고기 진짜 못 구워주심 ㅜㅜ 다른 지점 갈걸 그랬어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"라무진을 워낙 좋아해서 여러 지점들을 다녀보았습니다 그런데 라무진 이수점은 여태 가봤던 라무진 지점 중 제일 최악이네요  우선,  고기를 구
워주다가 가게 앞으로 담배피우러 나가버리셨어요 저희가 앉아있던 자리에서 그 직원분이 담배피우시는 모습이 바로 보여서 너무 당황스럽고 기
분나빴어요 이거 타는거 아니냐고 여쭤봤는데 퉁명스러운 말투로 “오래 구워야돼요” 라고 하시길래 입맛이 뚝떨어져서 먹다가 그냥 나왔...",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"다좋은데... 사람은많은데 넘좁아여ㅠㅠ 손님이많으니 어쩔수는없겟지만 코로나시국에 한자리 띄워앉거나 하는거없구.. 모르는사람들이랑 다닥
다닥붙어서 식사해야함ㅠ 젓가락질하다가 옆사람이랑 팔부딪힐거리.. 하지만 맛이나 직원분들 친절도는 최고입니당~~!",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,저녁 6시쯤 갔는데 한정 메뉴는 다 소진되었을 정도로 인기가 있었어요. 가게도 널찍하고 고기 다 구워주셔서 좋아요! 고기는 야들야들하고 냄새도 별로 안나요ㅎㅎ 특별한 날에 먹기 좋은 곳입니다~,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"직원들이 고기를 잘 못구움 (너무익히거나 마늘을 계속 태움)
다른 지점과 비교해 곁들여 나오는 야채가 별로임",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,굳,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,예약해야해요!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"존맛탱ㅠ 채소도 원하면 더 구워주시고 친절서비스굿
아 마늘밥미쳣습니다 꼭시키세요",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,넘모넘모맛나오 또 가고싶아오,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,몇번 방문했던 지점인데 어제는 마늘밥하고 장국이 너무싱거웠어요.... 마늘밥도 마늘향이 하나도안나고 ㅠ 고기는맛있어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,직접 구워주고 내부 깔끔하고 조용해서 추천!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,아주 깔끔하고 직원들이 처음부터 고기를 구워주니 일행들과 대화에 집중할수 있어서 편해요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,굳굳굳!!친절하고 좋아요!!,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있고 다 구워주셔서 편했어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,비싸긴하지만 맛있어요.,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"언제나 맛있음
타이밍 놓치면 웨이팅 길 듯",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,"#이수역 #양고기전문점 #라무진 고기를 딱 먹기 좋게 구워주셔서 굽는 걱정을 할 필요가 없다. 함께 구워주는 바나나, 방토, 버섯이 별미다. 마늘
밥은 당일 한정수량이 있어.. 늦으면 못먹는다.",서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,8시전에 방문해서 양고기 다 구워질때쯤 마늘밥 주문했는데 품절이라길래 아쉬웠지만 맛있게 먹었습니다.다 먹을때쯤 맞은편에 저희보다 늦게 온 사람들은(그 자리에서 양주 먹고 나가신 분들을 봤습니다)마늘밥을 먹고 있길래 물었더니 그 사람들이 먼저 주문했다는 거짓말을..ㅎㅎ 어이없어서 그냥 나왔네요~알바생이 무슨 잘못이겠어요~ㅎㅎ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있고 좋아요 가격이단점ㅜㅜ,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,이수점도 생겻네요 ~! 라무진 맛잇음,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,최고,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
라무진,양갈비,맛있어요,서울특별시 동작구 동작대로27길 16-5 (사당동),4건
슈퍼피자,피자,굿,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,슈퍼수프림 크고 맛있어요. 도우도 쫀득하고요.,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,잘먹었습니다~,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,굳,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,"이 크기에 이 맛이라니! 
일반 브랜드 피자에 준하는 맛인데 양은 더 많다. SL피자는 5인이 먹어도 배부를듯 하다
이동네 피자맛집 인정. 배민말고 일반전화로 시키면 배달비도 없음","서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,한라 페퍼로니 피자 특대 사이즈를 시켰어요. 배달이많이 느려서  분통이 터지지만 맛은 증말 쥑여주네요.,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,완전맛있어요ㅠ,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,진짜소름돋게 맛남,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,여기가제일맛있어요,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,너모너모 맛잇음♡,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,"가성비
정말 최고
후회 없는 맛","서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,맛있어요,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,맛있고 좋아요 푸짐해요,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,괜찮아요!,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,존맛탱,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,존맛탱,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,정말 맛있어요,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,저렴하구 좋아요,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
슈퍼피자,피자,맛있어요!,"서울특별시 동작구 서달로10길 4, 2층 (흑석동)",25건
다솔김밥,한식,사장님 사모님 모두 너무 친절하시고 양도 맛도 정말 좋았습니다ㅠㅠ7천원에 이정도라니..동네 맛집 인정!,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,^^,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,굿,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,"가성비완전짱!
사장님 음식솜씨가 너무 좋아요!",서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,가격도 저렴하고 맛잇어요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,"밥 맛이 찰지고 조아요 매장은 좁아도 가격 가성비 짱 제육덮밥이 6500 공기도 신경 쓰시고  친절하고 강남에서 사당 왔다가  기분좋게! 식사하고
 갑니다 Dodream4.com",서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,"이수역 밥집 중 단연 최고
이 가격에 이런 맛을?
여기 김치맛집임",서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,밥이 찰지고 맛있고   제육볶음이  아주 끝내줍니다   반찬구성도 좋구  가끔  서비스도 주십니다  편하게 식사하기 좋아요 👍🏻,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,간단하게 혼밥하기 좋아요! 가격도 좋아요!,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,간판은 다솔식당 입니다,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,"자주 가는 맛집! 
점심한끼 든든하게 먹을수있어요",서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,"오래된 분식집 
맛있어요
김밥은 안팔고 한식 식사류만 팔고 있움",서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,좋아요.,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,주인아주머니 음식 솜씨가 굳굳 👍👍,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,맛있어요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,굳,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,싸고 맛있어요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,싸고맛잇어요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,저렴하게 맛있게 먹었어요!,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,점심백반 너무 맛있어요!,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,맛있게 잘 먹었슴돵~~~,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,맛있어요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,굿,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,굿 다른 메뉴도 먹어보고싶음,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,좋아요,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,굿,서울특별시 동작구 사당로30길 72 (사당동),0건
다솔김밥,한식,맛있어요 #렛츠고수호랑,서울특별시 동작구 사당로30길 72 (사당동),0건
김밥이맛있는집,김밥,김밥이 맛있어요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,굳,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,굳,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,"새벽에 출근할때 지나가면 꼬순 참기름향이 코를 유혹하는 곳
사장님 두분 항상 건강하시길 바랍니다",서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,맛집,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,친절해요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,맛있어요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,최고,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,맛있어요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,맛있어요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,"예전맛이 안나오네요
별루 맛이 ...ㅡㅡ",서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,만두라면 먹었는데 만두맛이 냉동인지 별로더라구요... 그냥 그랬습니다 ㅜㅜ,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,한끼때우기 좋아요~,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,좋아요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,굿,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,친절하세요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,굿,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,너무 허름함,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,맛있어요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,좋아요,서울특별시 동작구 성대로5길 2 (상도동),3건
김밥이맛있는집,김밥,언제가도 친절하시고 맛있어요!,서울특별시 동작구 성대로5길 2 (상도동),3건
