업소명,주요메뉴,리뷰,위치,최근 한달간 블로그 리뷰 개수
백채노량진점,"찌개,전골",최고,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","양이 적고,
외부에 있는 화장실과 손을 씻을수 없는점 정말 불편합니다.",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","친절하시고 가격도 저렴합니다. 가성비 내리는 곳.
예민한 편이라 고기 비계에서 약간 고깃내가 느껴지기는 하지만 이 동네에서는 이 만한 김치찌개 파는 곳은 없네요.  고기덩이도 엄청 크고 실하고 밥도 무료 리필 가능한 것 같습니다(1회인지 무한인지 모름).",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",좋아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",맛있어요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",백채김치찌개 브랜드 자체가 양이 너무 적어요..2~3인은 그냥2인으로 봐야하고..밑반찬없구..,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","고기가 많고 맛있어요~!
다른 반찬이 따로 없다는게 살짝 아쉽지만 
김치찌개가 참 맛있네요",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",짱짱이용,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",노량진치곤 비싸지만 맛있어요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",Good,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",역시 존맛탱이여 !,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",간이 강하지않아 괜찮아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",ㅅㅅ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",백채는 언제나 든든하고 좋네요 ㅎㅎㅎ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",.,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",김찌 두부 식혜,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","다른지점도가봤지만 단연여기가 최고임
사장님 일하시는분 엄청친절하심
자주이용할예정임",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",김치찌개에 고기 진짜 엄청 많고 맛있어요~~!! 계란말이도 너무 맛있네용,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",대박 항상 미침!!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","양도 많고, 맛도 최고에요. 직원도 친절하고 내부도 깔끔합니다.",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",좋아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",돼지고기 누린내가 안남! 합격!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",친절하시고 양도 많고 맛있고 다합니다,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","고기에서 냄새났어요...
다른지점에서 백채 잘 먹었는데 고기 관리 신경쓰셔야 할 것 같아요.......다 남겼어요",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",서울 전지점가보세요.여기보다나은데없음,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",#백채김치찌개 #노량진,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",ㄱㄱ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",친절하고 양도 많고 실해요. 어린 친구들이 좋아할 만한 곳,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",맛 없으라고 고사를 지내도 맛이 꿀맛인 슈퍼 최강 김치찌개!!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿~,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",조아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",무난한김치찌개,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",오늘점심은 김찌!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",너무 배불러요 고문당한거 같아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",김치찌개 맛나요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",소주를 부르는데 공부중이라 아쉽,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",ㄱㅅ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",오늘 점심은 김치찌개,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","김치찌게는 진리. 
여긴 늦게 들어가도 친절하다.",서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",시고 달달한 김찌와 두툼한 돼지고기 ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",맛있어요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",맛있어요ㅠㅠ 고기가 많아요!!! 또 갈 예정,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",자주가는데 알바생들도 친절하고 청양고추 추가해서 먹음 너무 맛있어용,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",저녁은 김찌.,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",맛있어요!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",ㆍ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골", ,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",아 또 먹고 싶다,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",고기 많이 있어요 좋아요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",양도 푸짐하고 맛있어요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",역시맛있음 계란말이랑 먹어야함!!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",굿,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",싸고 진짜 맛있어요!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",존맛탱~!~!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",김치찌개 전문집! 세트로 계란말이와 함께 먹으면 더욱 좋다!,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골",친절하고 맛나요,서울특별시 동작구 만양로14길 24 (노량진동),0건
백채노량진점,"찌개,전골","고기도 두툼하고 맛있어요! 
김치찌개 너무 맛있어요~",서울특별시 동작구 만양로14길 24 (노량진동),0건
소달구지,한식,굿,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,좋아요,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
소달구지,한식,,서울특별시 동작구 상도로 282 (상도1동),2건
참새와방앗간,"맥주,호프",그냥 동네 순집,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
참새와방앗간,"맥주,호프",,서울특별시 동작구 동작대로7길 71 (사당동),0건
원산식당,"사철,영양탕",애용하고 맛있게 신랑이 애용합니다,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕","항상이용하고 있어요
건강음식요",서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",가격대비 좋고 신랑이 항상  조하하는곳이예요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕","'특' 을 주문해서인지 고기 양이 많네요
그래서 2인분 포장까지 해왔어요",서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",힘들때 한번씩 가요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕","2인분 포장해 왔는데 양이 많아요
<특>이라서 그런가봐요",서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",맛있게 잘 해줍니다,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",양 많고 맛있음,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",좋아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",맛나,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",맛있음,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",좋아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",좋아여,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕","삼계탕 맛있어요 
다음엔 추어탕 먹고 싶어요",서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",넘 맛있어요 김치가 예술이에요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",맛이좋아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",좋아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",아주맛이쓴맛집입니다,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",조아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",굿,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",맛잇어여,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",좋아요,서울특별시 동작구 동작대로27나길 15 (사당동),6건
원산식당,"사철,영양탕",편리,서울특별시 동작구 동작대로27나길 15 (사당동),6건
야주포차,요리주점,"일요일인데도 불구하고 항상 사람이많은 야주포차  언제방문해도 실패없는곳!
예약은 필수로해야할거같아요
조개해물전골 시켜봤는데 역시 조개매운탕먹는느낌의 시원하고 얼큰하고 진해요 추천해주신 술도 다양해서 오늘도 맛있게 먹고갑니다!",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"고추튀김 존맛 ㅎㅎ 넘 좋았어용
화장실에 손씻을 곳이 없는 점 빼곤 다 좋았어요 ㅎㅎ",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,대왕조개전골이 맛난 야주포차.맛난 요리에 맛난 술도 그득해 단골들이 많은 곳입니다.저는 이전에 고추튀김 먹으러 길 적도 있는 사당동 맛집이예요. 날이 추울수록 더 맛난 조개전골. 간이 싱싱해지고 피가 맑아지는 느낌적인 느낌. 맛나요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"맛은 기본이고 사장님의 친절함까지 겸비한 사당최고의 맛집
전통주 추천도 해주시고 술마다 잔을 다르게 주시는데 잔이 너무 예뻐서 대접받는 느낌이에요",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,술 맛있고!!!!! 안주 맛있고!!!!! 분위기 좋고!!!!!❤️,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"안주 정말 맛있어요! 사장님도 친절하게 해주시고, 조개전골 생각날때 여기가 딱인것같아요!",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"너무 맛있었어요! 조개전골은 말해모해, 처음 먹어보는 고추튀김도 술안주로 딱이였습니다! 고추튀김 맵지 않아서 강추해요 🌶일반술 말고 다양한 전통주 (맛, 도수 모두 다양)가 있어서 알쓰도 맛있게 먹고갑니다..💗",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,별말하지 않을게요 그냥 너무 맛있습니다 라면사리 무조건 추가해서 드세요 그냥 인당 하나씩 추가하세요 어차피 드실거잖아요 조개찜 드시면 그냥 좋아하는 사리 추가하시면 됩니다 사장님이 센스도 좋으셔서 김치 혹시나 해서 말 안하고 있었는데 먼저 물어봐주셨어요 덕분에 즐거운 금요일이었습니다 번창하세요!!(근데 이미 번창하고 계시더라구요) 🎉,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"술먹기 너무 좋아요!!
직원분들도 친절해요!!!
",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개전골 진짜 푸짐하고 맛있어요! 사장님도 친절하시고 푸짐하게 잘 먹고 왔습니다:) 조개전골 먹고 싶을 때 멀리 바다 갈 필요가 없어요^^ㅋㅋㅋㅋㅋ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,술 종류가 정말 다양해서 골라마시는 재미가 쏠쏠해요! 대왕 조개전골 시켰는데 이름에 걸맞게 양도 푸짐하고 해산물이 너무 싱싱해서 쫄깃했어요! 추운 겨울 뜨끈한 국물에 술이 술술 들어가는 맛집입니다!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,항상 맛있습니다ㅎㅎ 갈때마다 항상 잘 챙겨주시구 조개전골 양도 많고 육수에 칼국수 추가한거 정말 맛있습니다! 또 갈게용^0^,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"와우 조개전골에 다른조개집과다르게 
비싼조개만나오는곳은 처음이네요! 웅피 키조개 소라 황금가리비까지 가성비 진짜 미쳤어요! 추천해주신술도 진짜 안주랑 찰떡 궁합! 왜이렇게 싼지물어보니 가족들이 운영해서 좀더 저렴하게 팔수있다구 하시더라구요! 이런집은 대박나야해요!",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,안주에 어울리는 술 페어링 해주셔서 좋았어요! ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"이 동네 술집 웬만한 곳 다 가봤는데 여기가 제일 맛잇음~ㅋㅋㅋ 술만 깔짝하러 왔다가 맛있어서 안주테러범이 되어 나가는 곳.. 내 살의 원흉.. 적된장삼겹살구이랑 고추튀김, 연어사시미, 대왕조개전골은 진짜 추천해요! 진짜 대박 맛있고 양도 많음 특히 술이랑 막걸리 종류 많은 것도 진짜 내 취향~ㅜㅜ 사장님도 친절하신데 킹시국이라 시간이 짧아서 아숩.. 많이 파세요 담에 또 올게용~",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,오랜만에 지인들이랑 갔는데 사장님이 진짜 친절하심 ㅇㅇ 연어도 완전 신선하고 숙성한 날짜 어느정도 지나면 가차없이 다 폐기하신다고 함ㅋㅌㅋ 이런 분들이 진짜 잘되셔야하는데..  오늘도 잘 먹다 갑니다!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개찜 양도 많고 맛있고 삼겹살 산적 맛나요!
근데 화장실이 정말.. 아쉬워요ㅠㅠ 안에 하나 만들어주시면 베스트",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,음식도 맛있고 친절하시고 여러가지 술을 마셔볼수있어서 좋았어요~~ 다만 화장실이 좀 열악합니다ㅜㅜ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,사장님 친절하고 음식도 맛있어요.,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개전골, 싱싱 그 자체! ! ! 너무 맛있어요~~ 전통주도 요구르트와 사이다 그사이 알코올, 너무 맛있게 먹었습니다. 잘 먹고 갑니다.",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,맛있고 사장님 친절해서 좋았어요! ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"평소에도 자주 애용하는 장소인데 항상 너무 즐겁게 놀고가서 너무 좋아요 사장님도 너무 친절하시고 음식 가성비나 분위기면에서 최고입니다!! 
살면서 꼭 한번은 가야한다 생각합니다!! 전통주 추천 또 추천이요!! 👍",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"진짜 안주, 술 전부 최고입니다!!!!!💖",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,일요일인데도 테이블이 다 차있을정도로 손님이 많네요. 추천해주신 메뉴로 시켰는데 너무 푸짐하게 나와서 좋았습니다. 다음에 또 오고싶어요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,사장님도 친절하시고 음식과 어울리는 전통주 추천도 잘 해주시고 절친들과 즐겁고 신나게 시간 잘 보냈습니다!! 음식도 너무 맛있었구요 :) ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,정말 맛있었어요! 대천이나 서산쪽으로 조개먹으러 다닐정도로 조개를 좋아하는데 멀리 갈 필요가 없었네요!! 사장님도 정말 친절하고 조개찜만 보고 갔다가 고추튀김에 푹 빠져 두번이나 시켜 먹었네요 여러개를 같이하면 맛은 애매한게 보통인데 여긴 모든음식이 다 너무 맛있었네요!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"대표메뉴 조개전골 진짜푸짐하고 다 손질해주셔서 그냥 먹으면되니까 엄청편해요!! 치즈뚝배기가 안에잇어서 안굳어서 같이먹으니까 꿀맛,, 종류도 다양하고 특히 웅피 처음듣는데 쫀득달달하니 진짜맛잇어요 꼭드세요👍",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,사장님이 굉장히 친절하시고 무엇보다 안주가 맛있습니다,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,사당에서는 정답입니다.,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,음식 맛있고 친절하세요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,오징어튀김에 멍게회 신선하고 맛있었어요 화장실이 ㅜ ㅜ열악해욤 ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,안주가 진짜 너무 맛있어요ㅠㅠ 술도 완전 다양해요 처음보는 술이 많았는데 사장님께서 친절하게 추천해주신 복순도가 마셔봤어요! 진짜 굿굿👍 ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개전골 소짜리인데 양이 진짜많아요,,,! 여자3명정도먹어도 충분할꺼같아요 ㅎㅎ 음식도 넘맛있구 사장님도 넘친절하심,,❤️",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"저벌써5번넘게갔어요 이번엔예약하고 회사동료들 데려갔는데 넘맛있고 친절하다고 좋아했어요 복분자 추천해주신것도 감사합니다^^ 또갈게용
~",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,처음 가봤는데 잘먹고 왔어요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,엄청 신선하고 맛있어요!!! 소주가 비싸딘 하디만! 안주 퀄리티 최고! 근데 화장실 좀 어떻게 개선 안될까요...? ㅠㅠㅠㅠㅠ자주가고싶은데 화장실때문에 안가게되더라구요 ㅠㅠㅠㅠ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,막걸리와 안주가 기가 막히네요...,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,맛있게 잘 먹었급니당!!!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,다다다 좋지만 화장실때문에…,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,일하시는 분들이 다들 친절하셔서 기분좋게 마시고 왔네요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"술 진짜 다양하고 너무 좋아요 ㅠㅠㅠㅠㅠㅠ 완전 단골예약,,,, 사장님 넘 친절하셔용 ㅎㅎㅎㅎ",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,첨 갔는데 아주 맘에 들었습니다!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개전골 존맛...ㅠ
조개전골많이 먹어봤는데 제일 맛있었어요
해산물들도 다 신선하고 크고 국물이 와웅",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,굿,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,연어회 고추튀김 수제비찌개 먹었는데 안주가 다 맛있었어요. 매장 규모에 비해 술도 다양하게 구비되어 있어서 가성비 매우 좋았습니다. 화장실이 좀 아쉬워요..,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,맛있어요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,처음 가봤는데 너무 좋아서 일주일에 세번갔어요 ! 화장실이 조금 불편하다는것만 감안하면 안주도 맛있고 사장님도 너무 친절하십니다!!!!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,한병만 먹고갈라했는데 안주가 맛있어서 안주 하나 더시키고 슬도 더 시켰네요 안주킬러라면 강추! 술 종루도 다양해서 다음날 출근이신분들은 소주말고 저희나라 소주 마시면 다음날 숙취도 없어요!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"친구들이랑 만나서 뭘 먹을까 고민하다가 맛있다는 리뷰 보고 들어갔는데 대왕조개전골이 엄청 푸짐하고 맛있었어요

어폐류 좋아하는 부모님께 자랑하니까 맛있겠다고 부러워하셔서 또 와야할거 같아요 ㅋㅋ",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"동창 친구들과 오랫만에 만나 소주 한잔 꺼어억~~~^^!! 맛에 까다로운 친구녀석이 있어 걱정했는데 왠일?? 평소엔 깨작깨작 먹던 고녀석도 폭풍흡입~~!!^^;;;(짜식,,,천천히 좀먹지~~!!) 조개전골 기본인데도 푸~~짐허니 조쿠낫,,,~!!! 사당동 최고맛집은 바로 이곳이 아닐까 조심스레 짚어봅니다^^♡ 다음 모임장소도 바로 여기다 여기!!",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개전골 진짜 핵쩔어요...양도 너무 푸짐하고 이것저것 많이들어있고 싱싱함 치즈도 같이나와요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,굿,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,굿,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개전골 가성비 좋아요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개전골 존맛탱이에요ㅜㅠㅜㅜㅜ 조개손질도 잘해주셔서 먹기 너무 편했어요!!
칼국수사리 하나만 만들어주세요 제발 매일 갈게요",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,굿,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"조개전골 고추튀김 존맛ㅠㅠㅠ 술 종류도 많은데 안주가 넘 맛있어서 재방문각입니다bb
조개전골 신선하고 진짜 맛있고 양도 많으니까 꼭 드세요~~~",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개탕 시켰는데 양 엄청 많고 짱 맛있어요💛 웨이팅하고 들어갔는데 기다린 보람이 있었어요😆😆 사장님도 친절하시고 다음에 또 재방문 의사 100% 입니다!! 다들 꼭 조개탕 드셔보세요👍🏻,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,좋아요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,맛잇습니다,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개전골 얼큰 칼칼한게 소주한 잔 하기 딱 좋았어요!! 사장님도 친절하셔서 좋았네요~,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,조개탕 맛집 사당역에서 가깝고 서비스 완전 빠르고 좋음!!,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,최곱니다,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,음식이 맛있었고 양도 많아요 고추튀김 안에 고기도 꽉 차 있어서 맛있었고 닭도리탕은 살짝 매콤한 듯 사리랑 같이 먹으니까 더 맛있었네요,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,굿,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,ㄱ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,맛있었는데 주먹밥이 없다는 게 매우 아쉽 ㅠㅠㅠㅠㅠㅠ,서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,"소라숙회 쫠깃쫠깃 jmt 강추요
플레이팅도 예쁘고 잔도 너무 귀엽고 예뻐요,,❤️ 맛집인지 손님이 많더라구요 순두부 수제비탕도 맛있구 친절하시구 좋았어요",서울특별시 동작구 동작대로7길 7 (사당동),0건
야주포차,요리주점,요깅 직원분도 친절하시구 안주도 맛있어요ㅎㅎ!!!,서울특별시 동작구 동작대로7길 7 (사당동),0건
